Zürich;Bern / Berne;Luzern;Uri;Schwyz;Obwalden;Nidwalden;Glarus;Zug;Fribourg / Freiburg;Solothurn;Basel-Stadt;Basel-Landschaft;Schaffhausen;Appenzell Ausserrhoden;Appenzell Innerrhoden;St. Gallen;Graubünden / Grigioni / Grischun;Aargau;Thurgau;Ticino;Vaud;Valais / Wallis;Neuchâtel;Genève
258225;253354;68687;8659;21077;6274;5795;10767;12986;45524;55006;66718;37566;17637;13537;3627;86696;37205;93629;43126;50258;117809;48637;41815;66607
258076;253453;68492;8671;21053;6306;5767;10792;12932;45500;54938;66446;37600;17635;13558;3607;86759;37160;93491;43214;49926;117505;48618;42032;66322
257675;252850;68514;8622;21019;6287;5790;10792;12846;45570;54856;66297;37408;17618;13622;3613;86622;37072;93376;43298;51064;117661;48579;41907;66370
257675;252850;68514;8622;21019;6287;5790;10792;12846;45570;54856;66297;37408;17618;13622;3613;86622;37072;93376;43298;51064;117661;48579;41907;66370
256461;252310;68152;8546;21142;6296;5761;10867;12745;45594;54878;66056;37072;17576;13625;3658;87116;37282;93145;43336;49292;117862;48528;41753;65487
256461;252310;68152;8546;21142;6296;5761;10867;12745;45594;54878;66056;37072;17576;13625;3658;87116;37282;93145;43336;49292;117862;48528;41753;65487
254639;251670;68303;8485;21105;6310;5757;10898;12751;45645;54718;65616;36626;17625;13711;3681;87248;37220;93083;43490;50159;116438;48151;41574;64921
254639;251670;68303;8485;21105;6310;5757;10898;12751;45645;54718;65616;36626;17625;13711;3681;87248;37220;93083;43490;50159;116438;48151;41574;64921
253825;250889;68162;8432;21046;6316;5751;10919;12673;44946;54599;65418;36299;17595;13711;3705;86941;36907;92944;43343;49788;116150;48051;41498;64361
253825;250889;68162;8432;21046;6316;5751;10919;12673;44946;54599;65418;36299;17595;13711;3705;86941;36907;92944;43343;49788;116150;48051;41498;64361
253641;251323;67952;8401;21080;6313;5740;10968;12634;45659;54370;65274;36166;17593;13753;3700;87162;37386;92820;43404;49563;116154;47625;41514;64311
251277;250631;67995;8391;20985;6403;5726;11035;12561;46270;53922;64747;35190;17469;13905;3698;86982;37210;92198;43199;49189;115833;47570;41633;63168
251277;250631;67995;8391;20985;6403;5726;11035;12561;46270;53922;64747;35190;17469;13905;3698;86982;37210;92198;43199;49189;115833;47570;41633;63168
250248;250530;67548;8410;20884;6269;5721;11047;12465;45866;53730;64425;34977;17453;13909;3723;86775;37143;91800;43271;49450;115183;47469;41569;62803
249421;250353;67632;8370;20937;6280;5720;11008;12453;46160;53553;64574;34803;17451;13959;3710;86851;37144;91735;43239;49014;115306;47590;41540;62507
248615;250415;67527;8346;20959;6283;5703;11096;12327;45834;53395;64516;34385;17460;14010;3740;86422;37039;91468;43205;49025;115075;47231;41563;62333
248615;250415;67527;8346;20959;6283;5703;11096;12327;45834;53395;64516;34385;17460;14010;3740;86422;37039;91468;43205;49025;115075;47231;41563;62333
247678;249850;67255;8341;20875;6272;5670;11114;12229;45845;53115;64008;34107;17353;13969;3741;86379;37165;90885;43236;48845;115046;47035;41377;61973
247678;249850;67255;8341;20875;6272;5670;11114;12229;45845;53115;64008;34107;17353;13969;3741;86379;37165;90885;43236;48845;115046;47035;41377;61973
245749;249362;66767;8367;20769;6317;5699;11142;12202;45810;52767;63948;33494;17316;13977;3767;86016;37024;90288;43112;48243;114681;46958;41177;61762
244912;249239;66807;8317;20738;6275;5684;11129;12192;45941;52464;63501;33415;17295;14082;3760;85970;36999;90191;43235;48297;113774;46748;41318;61375
244912;249239;66807;8317;20738;6275;5684;11129;12192;45941;52464;63501;33415;17295;14082;3760;85970;36999;90191;43235;48297;113774;46748;41318;61375
244192;249342;66631;8315;20755;6262;5680;11137;12125;45902;52405;63385;33236;17274;14125;3763;85961;37040;89944;43245;48634;113897;46678;41184;61127
244192;249342;66631;8315;20755;6262;5680;11137;12125;45902;52405;63385;33236;17274;14125;3763;85961;37040;89944;43245;48634;113897;46678;41184;61127
243516;248733;66782;8324;20722;6288;5678;11143;12117;46013;52333;63331;33076;17274;14177;3734;85901;36842;89780;43216;48284;113715;46586;41166;60842
243431;248400;66523;8304;20796;6225;5685;11148;12139;45924;52280;63149;33027;17302;14139;3751;85874;37100;89789;43226;48191;113947;46627;41022;60728
243212;248089;66432;8316;20757;6260;5663;11133;12113;46003;52264;63267;32969;17320;14141;3752;85756;37113;89806;43260;48132;114024;46593;40919;60624
243198;248492;66429;8330;20809;6282;5657;11137;12132;46003;52228;63162;32996;17315;14135;3759;85845;37319;89766;43271;48158;114002;46604;40880;60472
242877;248192;66265;8287;20834;6460;5646;11123;12091;45897;51914;63078;32946;17299;14156;3687;85760;37232;89638;43344;48001;113196;46310;40810;60493
240719;247350;66229;8259;20555;6220;5619;11112;12007;46229;51629;62384;32698;17213;14229;3698;85456;36871;89104;43283;48509;113443;46223;40386;59666
240188;247154;66186;8263;20532;6210;5599;11083;11958;46789;51538;61898;32649;17220;14204;3694;85348;37227;89108;43272;48185;113730;46253;40313;59674
240188;247154;66186;8263;20532;6210;5599;11083;11958;46789;51538;61898;32649;17220;14204;3694;85348;37227;89108;43272;48185;113730;46253;40313;59674
239976;247324;65927;8255;20603;6226;5591;11095;11866;46626;51537;61819;32588;17202;14241;3675;85294;37354;89098;43383;48190;114028;46235;40340;59873
239158;246992;65430;8253;20502;6203;5561;11069;11868;46349;51359;61513;32536;17232;14186;3676;85214;37221;88789;43448;48257;112748;46161;40254;59752
239158;246992;65430;8253;20502;6203;5561;11069;11868;46349;51359;61513;32536;17232;14186;3676;85214;37221;88789;43448;48257;112748;46161;40254;59752
237926;247143;65293;8245;20312;6219;5596;11065;11823;46302;51271;61451;32403;17181;14238;3683;85148;37239;88435;43397;47911;112845;46019;40106;59640
237415;246692;65170;8240;20559;6237;5553;11110;11786;46238;51322;61097;32294;17172;14204;3682;84630;37014;88053;43333;44532;112803;45531;40168;58482
236882;245829;64866;8263;20383;6235;5510;11082;11714;46125;51194;61332;32228;17136;14233;3663;84371;37511;87537;43295;48067;113030;46066;40102;58316
236567;245790;64913;8255;20647;6240;5495;11043;11690;46215;51166;61327;32167;17155;14241;3625;84439;37568;87338;43202;47923;113172;46195;40192;58253
235581;245252;64887;8198;20384;6165;5507;11086;11718;45923;50965;60998;32015;17161;14247;3629;84188;36941;87189;43087;47845;112501;45987;40247;58155
234676;243818;64724;8179;20377;6232;5469;10980;11735;45828;51058;60452;31821;17119;14267;3631;83999;37172;86766;42929;47680;112312;46068;40315;57975
234676;243818;64724;8179;20377;6232;5469;10980;11735;45828;51058;60452;31821;17119;14267;3631;83999;37172;86766;42929;47680;112312;46068;40315;57975
232123;242133;65045;8172;20347;6205;5442;10913;11532;46075;50538;58293;31394;17194;14330;3594;83691;37354;85864;43140;47387;112457;45817;40386;57154
229545;242125;65071;8104;20263;6234;5532;10939;11469;46302;50564;58129;31258;17080;14366;3566;82816;37294;85367;43139;47291;112605;45571;40461;56669
229545;242125;65071;8104;20263;6234;5532;10939;11469;46302;50564;58129;31258;17080;14366;3566;82816;37294;85367;43139;47291;112605;45571;40461;56669
229108;240347;65057;8076;20127;6169;5523;10839;11480;45971;50264;57636;31133;17048;14240;3527;82749;36938;84979;42806;47020;111378;45427;40340;56589
227884;240104;64487;7991;20104;6083;5464;10815;11413;46243;50007;56923;30714;17062;14141;3562;81987;37103;84521;42757;46924;111414;45379;40186;56124
224295;238982;64105;8145;20053;6181;5467;10888;11269;46577;49630;55187;30102;16981;14081;3481;81618;37330;83786;42603;46086;111279;45584;39388;54385
223567;238462;64230;8132;19913;6114;5510;10822;11262;43454;49385;54912;29949;17030;14024;3480;81616;37265;83592;42390;47087;110898;45305;39295;54286
220625;236471;63605;8312;19789;6110;5581;10801;11117;45556;48690;53995;29783;16914;13982;3416;80854;36333;82787;42138;45177;108152;45316;38683;53774
219566;235778;63677;8305;19790;6113;5427;10753;11058;45540;48449;53706;29730;16869;13931;3428;80623;35935;82582;41929;46466;108049;44601;38742;53451
212113;227932;61356;8093;19034;5888;5271;10419;10269;43707;47237;53757;28746;16456;13683;3483;78886;35309;79404;40706;44620;105035;42273;37484;52326
211956;227000;61194;8065;18967;5828;5255;10400;10571;43791;47118;53124;28691;16382;13769;3446;78547;35116;79327;40679;43578;104849;41908;37185;51942
209513;222113;60319;7764;18436;5707;4893;10271;10436;42914;46378;52615;27988;15998;13825;3422;78075;34581;78070;40408;43664;104215;41697;36907;51152
208812;220685;60145;7665;18224;5547;4789;10105;10349;42490;46245;52398;28225;15940;13818;3415;78040;34298;77217;40176;43836;102715;41452;36741;51251
206267;216339;59366;7175;17742;5501;4477;10001;10223;42133;45522;51988;28062;15734;13750;3407;77181;35181;76508;39528;44765;103136;40346;36527;50545
204176;214674;58332;6988;17770;5422;4432;9995;10009;41736;44837;51511;27781;15527;13695;3374;76593;35048;76017;39298;42563;101796;39881;36094;49324
202407;215590;58213;6945;17728;5444;4371;9991;9894;41507;44891;51491;27599;15327;13765;3410;76665;34604;75364;39383;42236;101815;39755;36170;48971
202407;215590;58213;6945;17728;5444;4371;9991;9894;41507;44891;51491;27599;15327;13765;3410;76665;34604;75364;39383;42236;101815;39755;36170;48971
201962;215511;58116;6939;17627;5405;4379;9928;9863;41746;44866;51373;27625;15313;13734;3474;76641;34421;75302;39408;42873;101957;39764;36200;48909
199972;215654;58258;6920;17803;5506;4414;10201;9881;41492;44838;51177;27391;15292;13801;3409;76215;33998;74891;39252;42768;102161;39584;36182;48695
199162;213111;57372;6862;17862;5484;4314;10016;9798;41010;44524;50843;27288;15158;13737;3438;76422;35921;75018;39149;44238;102102;39441;36042;48444
199162;213111;57372;6862;17862;5484;4314;10016;9798;41010;44524;50843;27288;15158;13737;3438;76422;35921;75018;39149;44238;102102;39441;36042;48444
199162;213111;57372;6862;17862;5484;4314;10016;9798;41010;44524;50843;27288;15158;13737;3438;76422;35921;75018;39149;44238;102102;39441;36042;48444
199162;213111;57372;6862;17862;5484;4314;10016;9798;41010;44524;50843;27288;15158;13737;3438;76422;35921;75018;39149;44238;102102;39441;36042;48447
197889;212843;57608;6783;17738;5392;4306;9926;9741;41118;44541;50654;27156;15113;13670;3425;76488;34479;74781;38971;43633;101913;39582;35987;48734
195289;209913;57313;6451;17819;5313;4297;10239;9760;40111;43256;49251;26985;14557;13772;3423;74276;34339;72856;38202;42714;100631;38709;36260;48205
195415;210910;57348;6453;17706;5384;4267;10062;9823;40213;43312;48972;27111;14374;13676;3362;74338;33931;72837;38278;42687;101530;37542;36453;48145
195362;210115;56903;6409;17636;5309;4233;9990;9741;40090;43056;48864;26851;14312;13715;3391;74184;33334;72594;37775;42855;100563;38495;36207;48070
194948;209132;56354;6395;17684;5347;4201;10026;9669;40122;43013;48717;26914;14288;13691;3427;74280;34985;72547;37925;42669;100900;38421;36251;47667
192702;204692;53808;6203;17358;5311;4159;9859;9673;39125;42394;47519;26449;14065;13572;3430;73678;33613;71774;37128;40587;98940;38211;36014;47244
189631;204134;53695;6221;17216;5293;4131;9886;9465;38570;42007;46327;26288;13861;13409;3379;73035;32747;70777;36629;40351;97568;37628;35931;46784
185214;198309;52705;5946;16914;5135;3915;9670;9252;37702;40696;43740;25362;13521;13183;3322;71706;32003;69220;35921;38547;93823;36996;36000;46079
185214;198309;52705;5946;16914;5135;3915;9670;9252;37702;40696;43740;25362;13521;13183;3322;71706;32003;69220;35921;38547;93823;36996;36000;46079
180181;194560;51887;5858;16604;4993;3860;9704;9087;36464;39855;42195;25018;13465;13287;3309;70643;31371;68293;35496;39414;91609;36576;35800;44584
180181;194560;51887;5858;16604;4993;3860;9704;9087;36464;39855;42195;25018;13465;13287;3309;70643;31371;68293;35496;39414;91609;36576;35800;44584
179598;193814;51607;5887;16468;5018;3841;9585;9035;36406;39754;41932;24909;13417;13098;3285;70863;31838;68056;35470;39344;91061;36173;35779;44432
176315;194767;50970;5863;16598;4962;3831;9758;8931;36547;39515;41410;24792;13280;13255;3307;70965;30719;67244;35420;38858;90241;36098;36099;43446
172327;190069;50486;5876;16389;4881;3849;9525;8748;36420;39086;40392;24362;13153;13275;3301;70879;31430;66134;35548;37590;88524;35832;35633;42241
172327;190069;50486;5876;16389;4881;3849;9525;8748;36420;39086;40392;24362;13153;13275;3301;70879;31430;66134;35548;37590;88524;35832;35633;42241
169831;190217;50088;5903;16364;4869;3636;9449;8727;36390;38662;39982;24224;13039;13308;3306;71099;31062;66121;35638;37546;88764;36237;35453;42019
169831;190217;50088;5903;16364;4869;3636;9449;8727;36390;38662;39982;24224;13039;13308;3306;71099;31062;66121;35638;37546;88764;36237;35453;42019
169831;190217;50088;5903;16364;4869;3636;9449;8727;36390;38662;39982;24224;13039;13308;3306;71099;31062;66121;35638;37546;88764;36237;35453;42019
169069;189963;50222;5890;16349;4816;3678;9414;8660;36556;38371;39568;24211;12948;13263;3256;71007;29507;65856;35535;37154;88771;35967;35538;42185
165510;187328;49408;5909;16430;4081;3721;9561;8530;36124;37335;39030;23627;12955;13352;3359;70422;30059;65132;34787;37037;86143;34858;34875;41110
158725;186145;49426;5730;17376;4777;3692;9393;8323;36179;37149;37823;23503;12821;13345;3424;70123;30181;64030;34575;36541;85764;34921;34529;39641
158725;186145;49426;5730;17376;4777;3692;9393;8323;36179;37149;37823;23503;12821;13345;3424;70123;30181;64030;34575;36541;85764;34921;34529;39641
157010;186200;48765;5756;16187;4790;3641;9268;8270;36503;36974;37524;23497;12726;13465;3330;69103;30270;63765;34705;37037;86628;35065;34465;39603
152571;184180;48326;5665;16034;4738;3594;9130;8189;35924;36502;36150;22666;12749;13480;3306;69897;29608;62612;34293;36855;85194;34866;34236;38757
152365;184250;48510;5682;16451;4665;3603;9136;8173;35837;36545;36669;22546;12450;13504;3293;69498;29642;62413;34279;35062;85200;34896;34208;38815
150780;182432;47885;5699;16724;4613;3583;9222;8147;35640;36299;35703;22247;12676;13753;3348;68656;29420;61989;33856;34187;85078;34649;33970;38309
145818;180208;46912;5740;16684;4672;3578;9082;8152;35547;35039;34381;21496;12331;13811;3313;68656;29469;61670;33918;36331;83520;33503;33586;38246
142596;178016;47046;5688;16500;4650;3641;9121;8213;35837;34390;33850;21062;12345;13819;3354;68517;28750;60430;33505;35127;83524;33525;33866;38402
141972;177183;46745;5723;17370;4543;3731;9030;8142;35529;34093;33822;20882;12380;13936;3434;68574;29169;60439;33578;40955;83377;33570;33848;38177
141721;177509;46250;5756;16100;4570;3538;8930;8129;35560;33956;33459;20838;12348;13994;3420;68831;29407;60014;33705;41821;84002;33461;34012;38330
141721;177509;46250;5756;16100;4570;3538;8930;8129;35560;33956;33459;20838;12348;13994;3420;68831;29407;60014;33705;41821;84002;33461;34012;38330
141599;178535;46702;5807;16085;4606;3566;8828;8181;36056;33969;33445;20891;12325;14013;3396;68957;29434;59776;33790;40065;85180;33992;34253;39072
140536;176291;45962;5695;16041;4500;3476;8953;8123;35524;33519;33341;20764;12507;13997;3284;68232;29152;60198;33369;41776;81373;32975;34218;38761
140619;175210;45557;5587;15508;4524;3413;8838;8066;35361;32994;32922;20263;12280;14003;3303;68842;28429;59157;32651;42076;80611;32788;34011;39092
140619;175210;45557;5587;15508;4524;3413;8838;8066;35361;32994;32922;20263;12280;14003;3303;68842;28429;59157;32651;42076;80611;32788;34011;39092
140619;175210;45557;5587;15508;4524;3413;8838;8066;35361;32994;32922;20263;12280;14003;3303;68842;28429;59157;32651;42076;80611;32788;34011;39092
139387;172172;43912;5696;16295;4425;3481;8762;8094;34760;33114;32052;20039;12353;13837;3238;66291;28833;58594;32857;43206;81689;32990;34328;39117
139387;172172;43912;5696;16295;4425;3481;8762;8094;34760;33114;32052;20039;12353;13837;3238;66291;28833;58594;32857;43206;81689;32990;34328;39117
138731;172561;43755;5785;15377;4425;3454;8641;8091;34442;32938;32338;19840;12382;13936;3137;67079;28944;57920;32998;41799;81888;32965;34677;39186
138731;172561;43755;5785;15377;4425;3454;8641;8091;34442;32938;32338;19840;12382;13936;3137;67079;28944;57920;32998;41799;81888;32965;34677;39186
138404;170327;43417;5892;15652;4388;3425;8665;8073;34565;33400;32292;19626;12371;13814;3176;67188;28401;57623;32735;41992;81594;33046;34653;39868
137307;172023;43489;5827;14789;4475;3437;8590;8085;35167;33135;31846;19296;12688;13783;3128;67809;28983;57865;32904;42192;83472;33296;34798;39943
136884;171493;43307;5716;15033;4427;3383;8559;7897;34368;32985;31188;19128;12621;13812;3171;67016;28721;56764;32636;41658;79409;33099;34670;39444
136884;171493;43307;5716;15033;4427;3383;8559;7897;34368;32985;31188;19128;12621;13812;3171;67016;28721;56764;32636;41658;79409;33099;34670;39444
136884;171493;43307;5716;15033;4427;3383;8559;7897;34368;32985;31188;19128;12621;13812;3171;67016;28721;56764;32636;41658;79409;33099;34670;39444
135928;168868;43201;5810;14736;4372;3312;8397;7974;34098;32304;30224;18774;12626;13700;3131;65970;28675;56384;31888;40857;75525;32550;34431;37802
135386;168297;43267;5689;14118;4368;3302;8506;7779;33086;32549;30109;18379;12699;13730;3112;65832;28613;56104;31667;40871;75768;32562;34332;37132
135386;168297;43267;5689;14118;4368;3302;8506;7779;33086;32549;30109;18379;12699;13730;3112;65832;28613;56104;31667;40871;75768;32562;34332;37132
133350;168523;42708;5993;14553;4376;3242;8449;7667;33569;32370;29676;18389;13506;13841;3124;65795;28254;55552;31510;40883;77144;32328;34445;37089
132673;166925;42754;5688;14862;4364;3285;8429;7394;34223;32058;29478;18077;13299;13685;3140;65249;30085;56366;31588;41654;77601;32563;34071;36585
126832;155614;40693;4896;14327;4322;3299;8274;7207;31843;29897;29591;17346;13273;13436;3053;64437;27735;52737;30525;40320;74832;31679;33522;34487
117075;150528;39683;4840;15040;4163;3106;8301;6949;31742;28349;25742;17172;11086;13634;3228;73597;29572;50544;29410;40073;73336;31105;31989;31212
115533;144491;39290;4862;16003;4170;3225;8151;7771;31594;27888;24019;16843;10323;13643;3240;64859;28671;50025;29102;40725;72692;30848;32364;30750
113200;145621;39333;5060;13798;4236;3270;8318;6742;32267;27623;23920;16241;9584;13856;3391;65253;26513;50326;28980;39956;74513;31195;31439;29540
111942;145036;39100;5177;13897;4383;3264;8188;6662;32436;27465;23209;16161;9491;14033;2902;64578;26173;50343;29518;39764;74625;30969;31482;28414
109197;141879;38862;5072;13882;4119;3197;8191;6600;31812;26904;22387;15810;9219;13564;3076;64471;25616;49726;28784;40439;71540;30442;31009;27881
106863;139894;38183;4988;13688;4147;3198;8297;6475;32325;26116;21346;15264;9001;13706;2926;62441;24929;48540;27596;40609;70145;30272;31760;26897
106351;138482;38350;5058;13801;4216;3211;8388;6611;32215;26028;21435;15225;8921;13901;2845;62711;24940;48152;27627;40261;71518;30876;31469;26953
106351;138482;38350;5058;13801;4216;3211;8388;6611;32215;26028;21435;15225;8921;13901;2845;62711;24940;48152;27627;40261;71518;30876;31469;26953
105637;138862;38069;5040;13853;4111;3189;8348;6619;32354;25997;21247;15029;9005;14225;3179;62888;25365;48103;28305;40255;71335;29834;31847;26220
102305;134354;37803;4958;13364;4023;3199;8288;6501;32131;24888;20437;14814;8879;13730;3021;59227;24231;47047;27274;39837;69240;29360;30866;24992
100283;131569;36281;4887;13336;3977;3078;8327;6403;31119;24568;19908;14425;8806;13645;2735;59534;24268;46659;27004;39975;69797;30208;30289;25313
98599;131110;36250;4728;13367;3988;3116;8220;6469;31209;23840;19140;14398;8594;13454;2917;59319;24320;46123;26425;39431;68504;29062;30576;24946
98599;131110;36250;4728;13367;3988;3116;8220;6469;31209;23840;19140;14398;8594;13454;2917;59319;24320;46123;26425;39431;68504;29062;30576;24946
98599;131110;36250;4728;13367;3988;3116;8220;6469;31209;23840;19140;14398;8594;13454;2917;59319;24320;46123;26425;39431;68504;29062;30576;24946
98480;131135;36294;4709;13362;3998;3087;8255;6425;31040;23895;19140;14324;8554;13454;2947;58695;24336;46329;26675;39435;69605;29335;30049;24567
97696;128653;36020;4715;13249;3933;3070;8231;6398;30591;23466;18819;14058;8595;13272;2898;57999;24628;45745;25876;39401;67640;27808;29915;24644
97002;127650;35860;4727;13335;3968;3129;8187;6362;30279;23299;17977;13918;8642;12826;3028;54974;23929;45222;25694;38968;66279;28292;29206;24509
97002;127650;35860;4727;13335;3968;3129;8187;6362;30279;23299;17977;13918;8642;12826;3028;54974;23929;45222;25694;38968;66279;28292;29206;24509
97595;127222;36016;4825;13401;3955;3090;8287;6325;30386;23263;17775;13912;8524;12694;2981;54723;23656;45154;25616;38429;66009;28727;28827;23836
96571;126341;34928;4562;13448;3946;3081;8196;6185;30181;23048;16825;13461;8129;12481;3017;53574;23405;45000;24826;38001;65448;28058;28435;22928
96571;126341;34928;4562;13448;3946;3081;8196;6185;30181;23048;16825;13461;8129;12481;3017;53574;23405;45000;24826;38001;65448;28058;28435;22928
95779;125942;34962;4571;13429;3906;3080;8367;6363;30290;22571;16492;13688;8304;12535;3009;53454;23454;45166;24972;38270;67240;28384;28184;22232
94511;121797;34355;4520;13029;3920;3030;8210;6232;29891;21759;15600;13311;8048;12290;2895;52178;22727;43552;24456;38194;64598;28204;27805;21771
94511;121797;34355;4520;13029;3920;3030;8210;6232;29891;21759;15600;13311;8048;12290;2895;52178;22727;43552;24456;38194;64598;28204;27805;21771
93807;121228;34129;4454;12929;3816;3053;8244;6271;29899;21864;15605;13338;8015;12232;2952;51282;22968;43608;24611;38609;65173;28134;27429;21692
93227;120673;35644;4495;12891;3824;2877;8323;6207;29903;21800;15407;13272;8028;12228;3005;51943;23661;43145;24302;37804;64010;28454;27256;21654
93227;120673;35644;4495;12891;3824;2877;8323;6207;29903;21800;15407;13272;8028;12228;3005;51943;23661;43145;24302;37804;64010;28454;27256;21654
93227;120673;35644;4495;12891;3824;2877;8323;6207;29903;21800;15407;13272;8028;12228;3005;51943;23661;43145;24302;37804;64010;28454;27256;21654
90109;119465;33166;4425;12822;3735;2869;8194;6165;29582;20727;14658;13137;8117;12180;2957;51723;22883;42792;23999;34100;63233;27897;27178;21018
89212;117993;32990;4314;12747;3684;2872;8249;6024;29085;20296;14428;13053;8079;12180;3004;51494;22513;42288;23887;33884;62613;27793;27195;20715
89084;118449;32544;4338;12318;3687;2895;8177;6082;29300;19251;14109;13193;8128;12191;2971;51647;22385;42492;24098;33277;63577;27808;27032;20147
88972;118980;33031;4392;12711;3720;2936;8219;6077;29616;19367;14011;13180;8086;12230;3022;51466;22760;41264;24083;33209;64114;27949;26727;20128
87988;117015;32105;4257;12358;3638;2922;8200;6152;28888;19016;13844;13062;8124;12155;2907;51266;22152;40363;23982;32297;63858;27820;26563;19799
87247;115345;31727;4148;12408;3621;2886;8215;6073;28806;18786;13683;13109;8193;12134;3074;51257;22251;40392;23719;32501;63220;27617;26796;19666
86333;114533;31138;4286;12221;3621;2860;8247;6019;28534;19024;13485;12798;8005;12330;3006;51816;22237;40033;24051;28169;62779;27718;26262;19408
80317;112269;30212;4178;12100;3643;2933;8276;5746;28733;18374;12450;11516;8123;12314;3111;51639;21865;39475;24030;29500;61258;27414;25407;18909
80317;112269;30212;4178;12212;3643;2933;8276;5746;28733;18374;12450;11516;8123;12314;3111;51639;21865;39475;24030;29500;61258;27414;25407;18909
80403;112027;31246;4165;12198;3629;2900;8292;5713;28837;18468;12391;11554;8071;12501;3161;51323;22288;39693;24125;29547;63117;27714;25286;19130
79827;112286;31309;4117;12183;3677;2875;8236;5771;29074;18474;12209;11575;8081;12560;3114;51824;22147;39572;24083;37632;61552;27403;25025;18925
78708;110816;30838;4186;12263;3656;2857;8280;5693;28775;18140;11948;11497;7983;12599;3185;51603;22222;39874;24133;37637;62915;27628;24665;19124
76159;109895;29950;4177;12175;3698;2804;8169;5830;28369;17419;10799;11182;7792;12583;3017;51599;21496;39892;24211;35698;59485;27164;24718;18790
76215;109682;30017;4136;12100;3687;2847;8152;5876;28428;17356;10975;11229;7775;12718;3017;51934;21951;39483;24081;37244;59888;27000;25008;18695
74543;106452;29869;4126;12044;3604;2797;8015;5645;27854;15533;10458;10661;7486;12736;3160;50575;20383;39307;23630;37508;58920;26360;24028;18605
74543;106452;29869;4126;12044;3604;2797;8015;5645;27854;15533;10458;10661;7486;12736;3160;50575;20383;39307;23630;37508;58920;26360;24028;18605
74543;106452;29869;4126;12044;3604;2797;8015;5645;27854;15533;10458;10661;7486;12736;3160;50575;20383;39307;23630;37508;58920;26360;24028;18605
74543;106452;29869;4126;12044;3604;2797;8015;5645;27854;15533;10458;10661;7486;12736;3160;50575;20383;39307;23630;37508;58920;26360;24028;18605
73646;103730;31136;4215;12244;3699;2893;8239;5817;28022;16564;9753;11217;7891;12496;3135;51013;22519;41348;23910;35000;57679;25928;21725;19219
73904;103880;31332;4160;12380;3726;2835;8178;5686;27824;16708;10008;11272;8021;12221;3265;50826;22246;42044;23866;35000;58326;26083;23174;20034
